,Date,Time,Date&Time,NO2 (ug/m3)
21366,9/6/2021,6:00:00,9/6/2021 6:00,29
21367,9/6/2021,7:00:00,9/6/2021 7:00,21
21368,9/6/2021,8:00:00,9/6/2021 8:00,28
21369,9/6/2021,9:00:00,9/6/2021 9:00,30
21370,9/6/2021,10:00:00,9/6/2021 10:00,18
21371,9/6/2021,11:00:00,9/6/2021 11:00,18
21372,9/6/2021,12:00:00,9/6/2021 12:00,20
21373,9/6/2021,13:00:00,9/6/2021 13:00,23
21374,9/6/2021,14:00:00,9/6/2021 14:00,22
21375,9/6/2021,15:00:00,9/6/2021 15:00,20
21376,9/6/2021,16:00:00,9/6/2021 16:00,19
21377,9/6/2021,17:00:00,9/6/2021 17:00,20
21378,9/6/2021,18:00:00,9/6/2021 18:00,24
21379,9/6/2021,19:00:00,9/6/2021 19:00,25
21380,9/6/2021,20:00:00,9/6/2021 20:00,33
21381,9/6/2021,21:00:00,9/6/2021 21:00,34
21382,9/6/2021,22:00:00,9/6/2021 22:00,50
21383,9/6/2021,23:00:00,9/6/2021 23:00,45
21384,10/6/2021,0:00:00,10/6/2021 0:00,38
21385,10/6/2021,1:00:00,10/6/2021 1:00,43
21386,10/6/2021,2:00:00,10/6/2021 2:00,49
21387,10/6/2021,3:00:00,10/6/2021 3:00,47
21388,10/6/2021,4:00:00,10/6/2021 4:00,44
21389,10/6/2021,5:00:00,10/6/2021 5:00,41
21390,10/6/2021,6:00:00,10/6/2021 6:00,41
21391,10/6/2021,7:00:00,10/6/2021 7:00,46
21392,10/6/2021,8:00:00,10/6/2021 8:00,41
21393,10/6/2021,9:00:00,10/6/2021 9:00,40
21394,10/6/2021,10:00:00,10/6/2021 10:00,27
21395,10/6/2021,11:00:00,10/6/2021 11:00,23
21396,10/6/2021,12:00:00,10/6/2021 12:00,18
21397,10/6/2021,13:00:00,10/6/2021 13:00,18
21398,10/6/2021,14:00:00,10/6/2021 14:00,15
21399,10/6/2021,15:00:00,10/6/2021 15:00,14
21400,10/6/2021,16:00:00,10/6/2021 16:00,15
21401,10/6/2021,17:00:00,10/6/2021 17:00,17
21402,10/6/2021,18:00:00,10/6/2021 18:00,25
21403,10/6/2021,19:00:00,10/6/2021 19:00,27
21404,10/6/2021,20:00:00,10/6/2021 20:00,39
21405,10/6/2021,21:00:00,10/6/2021 21:00,34
21406,10/6/2021,22:00:00,10/6/2021 22:00,24
21407,10/6/2021,23:00:00,10/6/2021 23:00,16
21408,11/6/2021,0:00:00,11/6/2021 0:00,22
21409,11/6/2021,1:00:00,11/6/2021 1:00,31
21410,11/6/2021,2:00:00,11/6/2021 2:00,45
21411,11/6/2021,3:00:00,11/6/2021 3:00,43
21412,11/6/2021,4:00:00,11/6/2021 4:00,42
21413,11/6/2021,5:00:00,11/6/2021 5:00,40
21414,11/6/2021,6:00:00,11/6/2021 6:00,39
21415,11/6/2021,7:00:00,11/6/2021 7:00,37
21416,11/6/2021,8:00:00,11/6/2021 8:00,36
21417,11/6/2021,9:00:00,11/6/2021 9:00,39
21418,11/6/2021,10:00:00,11/6/2021 10:00,48
21419,11/6/2021,11:00:00,11/6/2021 11:00,37
21420,11/6/2021,12:00:00,11/6/2021 12:00,38
21421,11/6/2021,13:00:00,11/6/2021 13:00,30
21422,11/6/2021,14:00:00,11/6/2021 14:00,22
21423,11/6/2021,15:00:00,11/6/2021 15:00,27
21424,11/6/2021,16:00:00,11/6/2021 16:00,16
21425,11/6/2021,17:00:00,11/6/2021 17:00,20
21426,11/6/2021,18:00:00,11/6/2021 18:00,26
21427,11/6/2021,19:00:00,11/6/2021 19:00,29
21428,11/6/2021,20:00:00,11/6/2021 20:00,29
21429,11/6/2021,21:00:00,11/6/2021 21:00,31
21430,11/6/2021,22:00:00,11/6/2021 22:00,19
21431,11/6/2021,23:00:00,11/6/2021 23:00,13
21432,12/6/2021,0:00:00,12/6/2021 0:00,27
21433,12/6/2021,1:00:00,12/6/2021 1:00,16
21434,12/6/2021,2:00:00,12/6/2021 2:00,24
21435,12/6/2021,3:00:00,12/6/2021 3:00,25
21436,12/6/2021,4:00:00,12/6/2021 4:00,21
21437,12/6/2021,5:00:00,12/6/2021 5:00,38
21438,12/6/2021,6:00:00,12/6/2021 6:00,21
21439,12/6/2021,7:00:00,12/6/2021 7:00,11
21440,12/6/2021,8:00:00,12/6/2021 8:00,21
21441,12/6/2021,9:00:00,12/6/2021 9:00,27
21442,12/6/2021,10:00:00,12/6/2021 10:00,22
21443,12/6/2021,11:00:00,12/6/2021 11:00,20
21444,12/6/2021,12:00:00,12/6/2021 12:00,17
21445,12/6/2021,13:00:00,12/6/2021 13:00,11
21446,12/6/2021,14:00:00,12/6/2021 14:00,11
21447,12/6/2021,15:00:00,12/6/2021 15:00,13
21448,12/6/2021,16:00:00,12/6/2021 16:00,13
21449,12/6/2021,17:00:00,12/6/2021 17:00,20
21450,12/6/2021,18:00:00,12/6/2021 18:00,23
21451,12/6/2021,19:00:00,12/6/2021 19:00,17
21452,12/6/2021,20:00:00,12/6/2021 20:00,31
21453,12/6/2021,21:00:00,12/6/2021 21:00,36
21454,12/6/2021,22:00:00,12/6/2021 22:00,31
21455,12/6/2021,23:00:00,12/6/2021 23:00,29
21456,13/6/2021,0:00:00,13/6/2021 0:00,29
21457,13/6/2021,1:00:00,13/6/2021 1:00,31
21458,13/6/2021,2:00:00,13/6/2021 2:00,32
21459,13/6/2021,3:00:00,13/6/2021 3:00,32
21460,13/6/2021,4:00:00,13/6/2021 4:00,29
21461,13/6/2021,5:00:00,13/6/2021 5:00,22
21462,13/6/2021,6:00:00,13/6/2021 6:00,12
21463,13/6/2021,7:00:00,13/6/2021 7:00,24
21464,13/6/2021,8:00:00,13/6/2021 8:00,16
21465,13/6/2021,9:00:00,13/6/2021 9:00,15
21466,13/6/2021,10:00:00,13/6/2021 10:00,21
21467,13/6/2021,11:00:00,13/6/2021 11:00,14
21468,13/6/2021,12:00:00,13/6/2021 12:00,13
21469,13/6/2021,13:00:00,13/6/2021 13:00,12
21470,13/6/2021,14:00:00,13/6/2021 14:00,10
21471,13/6/2021,15:00:00,13/6/2021 15:00,13
21472,13/6/2021,16:00:00,13/6/2021 16:00,12
21473,13/6/2021,17:00:00,13/6/2021 17:00,12
21474,13/6/2021,18:00:00,13/6/2021 18:00,14
21475,13/6/2021,19:00:00,13/6/2021 19:00,13
21476,13/6/2021,20:00:00,13/6/2021 20:00,19
21477,13/6/2021,21:00:00,13/6/2021 21:00,25
21478,13/6/2021,22:00:00,13/6/2021 22:00,26
21479,13/6/2021,23:00:00,13/6/2021 23:00,25
21480,14/6/2021,0:00:00,14/6/2021 0:00,26
21481,14/6/2021,1:00:00,14/6/2021 1:00,26
21482,14/6/2021,2:00:00,14/6/2021 2:00,30
21483,14/6/2021,3:00:00,14/6/2021 3:00,30
21484,14/6/2021,4:00:00,14/6/2021 4:00,25
21485,14/6/2021,5:00:00,14/6/2021 5:00,27
21486,14/6/2021,6:00:00,14/6/2021 6:00,33
21487,14/6/2021,7:00:00,14/6/2021 7:00,29
21488,14/6/2021,8:00:00,14/6/2021 8:00,24
21489,14/6/2021,9:00:00,14/6/2021 9:00,24
21490,14/6/2021,10:00:00,14/6/2021 10:00,27
21491,14/6/2021,11:00:00,14/6/2021 11:00,20
21492,14/6/2021,12:00:00,14/6/2021 12:00,13
21493,14/6/2021,13:00:00,14/6/2021 13:00,18
21494,14/6/2021,14:00:00,14/6/2021 14:00,23
21495,14/6/2021,15:00:00,14/6/2021 15:00,16
21496,14/6/2021,16:00:00,14/6/2021 16:00,25
21497,14/6/2021,17:00:00,14/6/2021 17:00,22
21498,14/6/2021,18:00:00,14/6/2021 18:00,38
21499,14/6/2021,19:00:00,14/6/2021 19:00,49
21500,14/6/2021,20:00:00,14/6/2021 20:00,48
21501,14/6/2021,21:00:00,14/6/2021 21:00,33
21502,14/6/2021,22:00:00,14/6/2021 22:00,32
21503,14/6/2021,23:00:00,14/6/2021 23:00,40
21504,15/6/2021,0:00:00,15/6/2021 0:00,36
21505,15/6/2021,1:00:00,15/6/2021 1:00,59
21506,15/6/2021,2:00:00,15/6/2021 2:00,57
21507,15/6/2021,3:00:00,15/6/2021 3:00,53
21508,15/6/2021,4:00:00,15/6/2021 4:00,51
21509,15/6/2021,5:00:00,15/6/2021 5:00,45
21510,15/6/2021,6:00:00,15/6/2021 6:00,39
21511,15/6/2021,7:00:00,15/6/2021 7:00,41
21512,15/6/2021,8:00:00,15/6/2021 8:00,39
21513,15/6/2021,9:00:00,15/6/2021 9:00,34
21514,15/6/2021,10:00:00,15/6/2021 10:00,22
21515,15/6/2021,11:00:00,15/6/2021 11:00,16
21516,15/6/2021,12:00:00,15/6/2021 12:00,11
21517,15/6/2021,13:00:00,15/6/2021 13:00,15
21518,15/6/2021,14:00:00,15/6/2021 14:00,17
21519,15/6/2021,15:00:00,15/6/2021 15:00,19
21520,15/6/2021,16:00:00,15/6/2021 16:00,24
21521,15/6/2021,17:00:00,15/6/2021 17:00,29
21522,15/6/2021,18:00:00,15/6/2021 18:00,44
21523,15/6/2021,19:00:00,15/6/2021 19:00,49
21524,15/6/2021,20:00:00,15/6/2021 20:00,49
21525,15/6/2021,21:00:00,15/6/2021 21:00,53
21526,15/6/2021,22:00:00,15/6/2021 22:00,56
21527,15/6/2021,23:00:00,15/6/2021 23:00,57
21528,16/6/2021,0:00:00,16/6/2021 0:00,67
21529,16/6/2021,1:00:00,16/6/2021 1:00,65
21530,16/6/2021,2:00:00,16/6/2021 2:00,63
21531,16/6/2021,3:00:00,16/6/2021 3:00,62
21532,16/6/2021,4:00:00,16/6/2021 4:00,58
21533,16/6/2021,5:00:00,16/6/2021 5:00,54
21534,16/6/2021,6:00:00,16/6/2021 6:00,50
21535,16/6/2021,7:00:00,16/6/2021 7:00,49
21536,16/6/2021,8:00:00,16/6/2021 8:00,38
21537,16/6/2021,9:00:00,16/6/2021 9:00,31
21538,16/6/2021,10:00:00,16/6/2021 10:00,21
21539,16/6/2021,11:00:00,16/6/2021 11:00,30
21540,16/6/2021,12:00:00,16/6/2021 12:00,27
21541,16/6/2021,13:00:00,16/6/2021 13:00,31
21542,16/6/2021,14:00:00,16/6/2021 14:00,32
21543,16/6/2021,15:00:00,16/6/2021 15:00,31
21544,16/6/2021,16:00:00,16/6/2021 16:00,30
21545,16/6/2021,17:00:00,16/6/2021 17:00,29
21546,16/6/2021,18:00:00,16/6/2021 18:00,39
21547,16/6/2021,19:00:00,16/6/2021 19:00,63
21548,16/6/2021,20:00:00,16/6/2021 20:00,50
21549,16/6/2021,21:00:00,16/6/2021 21:00,72
21550,16/6/2021,22:00:00,16/6/2021 22:00,79
21551,16/6/2021,23:00:00,16/6/2021 23:00,81
21552,17/6/2021,0:00:00,17/6/2021 0:00,69
21553,17/6/2021,1:00:00,17/6/2021 1:00,44
21554,17/6/2021,2:00:00,17/6/2021 2:00,42
21555,17/6/2021,3:00:00,17/6/2021 3:00,37
21556,17/6/2021,4:00:00,17/6/2021 4:00,33
21557,17/6/2021,5:00:00,17/6/2021 5:00,28
21558,17/6/2021,6:00:00,17/6/2021 6:00,32
21559,17/6/2021,7:00:00,17/6/2021 7:00,38
21560,17/6/2021,8:00:00,17/6/2021 8:00,29
21561,17/6/2021,9:00:00,17/6/2021 9:00,36
21562,17/6/2021,10:00:00,17/6/2021 10:00,30
21563,17/6/2021,11:00:00,17/6/2021 11:00,27
21564,17/6/2021,12:00:00,17/6/2021 12:00,21
21565,17/6/2021,13:00:00,17/6/2021 13:00,20
21566,17/6/2021,14:00:00,17/6/2021 14:00,20
21567,17/6/2021,15:00:00,17/6/2021 15:00,27
21568,17/6/2021,16:00:00,17/6/2021 16:00,23
21569,17/6/2021,17:00:00,17/6/2021 17:00,31
21570,17/6/2021,18:00:00,17/6/2021 18:00,28
21571,17/6/2021,19:00:00,17/6/2021 19:00,40
21572,17/6/2021,20:00:00,17/6/2021 20:00,40
21573,17/6/2021,21:00:00,17/6/2021 21:00,47
21574,17/6/2021,22:00:00,17/6/2021 22:00,49
21575,17/6/2021,23:00:00,17/6/2021 23:00,48
21576,18/6/2021,0:00:00,18/6/2021 0:00,49
21577,18/6/2021,1:00:00,18/6/2021 1:00,48
21578,18/6/2021,2:00:00,18/6/2021 2:00,46
21579,18/6/2021,3:00:00,18/6/2021 3:00,45
21580,18/6/2021,4:00:00,18/6/2021 4:00,45
21581,18/6/2021,5:00:00,18/6/2021 5:00,43
21582,18/6/2021,6:00:00,18/6/2021 6:00,35
21583,18/6/2021,7:00:00,18/6/2021 7:00,20
21584,18/6/2021,8:00:00,18/6/2021 8:00,33
21585,18/6/2021,9:00:00,18/6/2021 9:00,37
21586,18/6/2021,10:00:00,18/6/2021 10:00,36
21587,18/6/2021,11:00:00,18/6/2021 11:00,45
21588,18/6/2021,12:00:00,18/6/2021 12:00,48
21589,18/6/2021,13:00:00,18/6/2021 13:00,43
21590,18/6/2021,14:00:00,18/6/2021 14:00,40
21591,18/6/2021,15:00:00,18/6/2021 15:00,43
21592,18/6/2021,16:00:00,18/6/2021 16:00,53
21593,18/6/2021,17:00:00,18/6/2021 17:00,55
21594,18/6/2021,18:00:00,18/6/2021 18:00,48
21595,18/6/2021,19:00:00,18/6/2021 19:00,43
21596,18/6/2021,20:00:00,18/6/2021 20:00,28
21597,18/6/2021,21:00:00,18/6/2021 21:00,34
21598,18/6/2021,22:00:00,18/6/2021 22:00,32
21599,18/6/2021,23:00:00,18/6/2021 23:00,35
21600,19/6/2021,0:00:00,19/6/2021 0:00,49
21601,19/6/2021,1:00:00,19/6/2021 1:00,41
21602,19/6/2021,2:00:00,19/6/2021 2:00,46
21603,19/6/2021,3:00:00,19/6/2021 3:00,40
21604,19/6/2021,4:00:00,19/6/2021 4:00,39
21605,19/6/2021,5:00:00,19/6/2021 5:00,41
21606,19/6/2021,6:00:00,19/6/2021 6:00,42
21607,19/6/2021,7:00:00,19/6/2021 7:00,41
21608,19/6/2021,8:00:00,19/6/2021 8:00,37
21609,19/6/2021,9:00:00,19/6/2021 9:00,32
21610,19/6/2021,10:00:00,19/6/2021 10:00,29
21611,19/6/2021,11:00:00,19/6/2021 11:00,23
21612,19/6/2021,12:00:00,19/6/2021 12:00,29
21613,19/6/2021,13:00:00,19/6/2021 13:00,18
21614,19/6/2021,14:00:00,19/6/2021 14:00,30
21615,19/6/2021,15:00:00,19/6/2021 15:00,29
21616,19/6/2021,16:00:00,19/6/2021 16:00,40
21617,19/6/2021,17:00:00,19/6/2021 17:00,42
21618,19/6/2021,18:00:00,19/6/2021 18:00,39
21619,19/6/2021,19:00:00,19/6/2021 19:00,49
21620,19/6/2021,20:00:00,19/6/2021 20:00,47
21621,19/6/2021,21:00:00,19/6/2021 21:00,60
21622,19/6/2021,22:00:00,19/6/2021 22:00,64
21623,19/6/2021,23:00:00,19/6/2021 23:00,52
21624,20/6/2021,0:00:00,20/6/2021 0:00,49
21625,20/6/2021,1:00:00,20/6/2021 1:00,51
21626,20/6/2021,2:00:00,20/6/2021 2:00,58
21627,20/6/2021,3:00:00,20/6/2021 3:00,60
21628,20/6/2021,4:00:00,20/6/2021 4:00,64
21629,20/6/2021,5:00:00,20/6/2021 5:00,60
21630,20/6/2021,6:00:00,20/6/2021 6:00,55
21631,20/6/2021,7:00:00,20/6/2021 7:00,59
21632,20/6/2021,8:00:00,20/6/2021 8:00,49
21633,20/6/2021,9:00:00,20/6/2021 9:00,42
21634,20/6/2021,10:00:00,20/6/2021 10:00,35
21635,20/6/2021,11:00:00,20/6/2021 11:00,21
21636,20/6/2021,12:00:00,20/6/2021 12:00,22
21637,20/6/2021,13:00:00,20/6/2021 13:00,15
21638,20/6/2021,14:00:00,20/6/2021 14:00,19
21639,20/6/2021,15:00:00,20/6/2021 15:00,17
21640,20/6/2021,16:00:00,20/6/2021 16:00,16
21641,20/6/2021,17:00:00,20/6/2021 17:00,20
21642,20/6/2021,18:00:00,20/6/2021 18:00,29
21643,20/6/2021,19:00:00,20/6/2021 19:00,44
21644,20/6/2021,20:00:00,20/6/2021 20:00,23
21645,20/6/2021,21:00:00,20/6/2021 21:00,21
21646,20/6/2021,22:00:00,20/6/2021 22:00,35
21647,20/6/2021,23:00:00,20/6/2021 23:00,43
21648,21/6/2021,0:00:00,21/6/2021 0:00,44
21649,21/6/2021,1:00:00,21/6/2021 1:00,51
21650,21/6/2021,2:00:00,21/6/2021 2:00,46
21651,21/6/2021,3:00:00,21/6/2021 3:00,43
21652,21/6/2021,4:00:00,21/6/2021 4:00,44
21653,21/6/2021,5:00:00,21/6/2021 5:00,44
21654,21/6/2021,6:00:00,21/6/2021 6:00,45
21655,21/6/2021,7:00:00,21/6/2021 7:00,47
21656,21/6/2021,8:00:00,21/6/2021 8:00,47
21657,21/6/2021,9:00:00,21/6/2021 9:00,48
21658,21/6/2021,10:00:00,21/6/2021 10:00,40
21659,21/6/2021,11:00:00,21/6/2021 11:00,28
21660,21/6/2021,12:00:00,21/6/2021 12:00,24
21661,21/6/2021,13:00:00,21/6/2021 13:00,22
21662,21/6/2021,14:00:00,21/6/2021 14:00,22
21663,21/6/2021,15:00:00,21/6/2021 15:00,17
21664,21/6/2021,16:00:00,21/6/2021 16:00,22
21665,21/6/2021,17:00:00,21/6/2021 17:00,24
21666,21/6/2021,18:00:00,21/6/2021 18:00,31
21667,21/6/2021,19:00:00,21/6/2021 19:00,34
21668,21/6/2021,20:00:00,21/6/2021 20:00,32
21669,21/6/2021,21:00:00,21/6/2021 21:00,42
21670,21/6/2021,22:00:00,21/6/2021 22:00,50
21671,21/6/2021,23:00:00,21/6/2021 23:00,40
21672,22/6/2021,0:00:00,22/6/2021 0:00,44
21673,22/6/2021,1:00:00,22/6/2021 1:00,27
21674,22/6/2021,2:00:00,22/6/2021 2:00,22
21675,22/6/2021,3:00:00,22/6/2021 3:00,21
21676,22/6/2021,4:00:00,22/6/2021 4:00,24
21677,22/6/2021,5:00:00,22/6/2021 5:00,24
21678,22/6/2021,6:00:00,22/6/2021 6:00,29
21679,22/6/2021,7:00:00,22/6/2021 7:00,14
21680,22/6/2021,8:00:00,22/6/2021 8:00,23
21681,22/6/2021,9:00:00,22/6/2021 9:00,31
21682,22/6/2021,10:00:00,22/6/2021 10:00,36
21683,22/6/2021,11:00:00,22/6/2021 11:00,43
21684,22/6/2021,12:00:00,22/6/2021 12:00,54
21685,22/6/2021,13:00:00,22/6/2021 13:00,69
21686,22/6/2021,14:00:00,22/6/2021 14:00,45
21687,22/6/2021,15:00:00,22/6/2021 15:00,37
21688,22/6/2021,16:00:00,22/6/2021 16:00,22
21689,22/6/2021,17:00:00,22/6/2021 17:00,16
21690,22/6/2021,18:00:00,22/6/2021 18:00,22
21691,22/6/2021,19:00:00,22/6/2021 19:00,27
21692,22/6/2021,20:00:00,22/6/2021 20:00,23
21693,22/6/2021,21:00:00,22/6/2021 21:00,26
21694,22/6/2021,22:00:00,22/6/2021 22:00,24
21695,22/6/2021,23:00:00,22/6/2021 23:00,24
21696,23/6/2021,0:00:00,23/6/2021 0:00,32
21697,23/6/2021,1:00:00,23/6/2021 1:00,19
21698,23/6/2021,2:00:00,23/6/2021 2:00,19
21699,23/6/2021,3:00:00,23/6/2021 3:00,27
21700,23/6/2021,4:00:00,23/6/2021 4:00,16
21701,23/6/2021,5:00:00,23/6/2021 5:00,21
21702,23/6/2021,6:00:00,23/6/2021 6:00,9
21703,23/6/2021,7:00:00,23/6/2021 7:00,8
21704,23/6/2021,8:00:00,23/6/2021 8:00,9
21705,23/6/2021,9:00:00,23/6/2021 9:00,12
21706,23/6/2021,10:00:00,23/6/2021 10:00,22
21707,23/6/2021,11:00:00,23/6/2021 11:00,51
21708,23/6/2021,12:00:00,23/6/2021 12:00,38
21709,23/6/2021,13:00:00,23/6/2021 13:00,34
21710,23/6/2021,14:00:00,23/6/2021 14:00,38
21711,23/6/2021,15:00:00,23/6/2021 15:00,38
21712,23/6/2021,16:00:00,23/6/2021 16:00,26
21713,23/6/2021,17:00:00,23/6/2021 17:00,25
21714,23/6/2021,18:00:00,23/6/2021 18:00,26
21715,23/6/2021,19:00:00,23/6/2021 19:00,23
21716,23/6/2021,20:00:00,23/6/2021 20:00,20
21717,23/6/2021,21:00:00,23/6/2021 21:00,20
21718,23/6/2021,22:00:00,23/6/2021 22:00,24
21719,23/6/2021,23:00:00,23/6/2021 23:00,20
21720,24/6/2021,0:00:00,24/6/2021 0:00,15
21721,24/6/2021,1:00:00,24/6/2021 1:00,14
21722,24/6/2021,2:00:00,24/6/2021 2:00,19
21723,24/6/2021,3:00:00,24/6/2021 3:00,43
21724,24/6/2021,4:00:00,24/6/2021 4:00,52
21725,24/6/2021,5:00:00,24/6/2021 5:00,48
21726,24/6/2021,6:00:00,24/6/2021 6:00,23
21727,24/6/2021,7:00:00,24/6/2021 7:00,14
21728,24/6/2021,8:00:00,24/6/2021 8:00,35
21729,24/6/2021,9:00:00,24/6/2021 9:00,38
21730,24/6/2021,10:00:00,24/6/2021 10:00,46
21731,24/6/2021,11:00:00,24/6/2021 11:00,38
21732,24/6/2021,12:00:00,24/6/2021 12:00,35
21733,24/6/2021,13:00:00,24/6/2021 13:00,41
21734,24/6/2021,14:00:00,24/6/2021 14:00,38
21735,24/6/2021,15:00:00,24/6/2021 15:00,38
21736,24/6/2021,16:00:00,24/6/2021 16:00,33
21737,24/6/2021,17:00:00,24/6/2021 17:00,21
21738,24/6/2021,18:00:00,24/6/2021 18:00,15
21739,24/6/2021,19:00:00,24/6/2021 19:00,37
21740,24/6/2021,20:00:00,24/6/2021 20:00,50
21741,24/6/2021,21:00:00,24/6/2021 21:00,35
21742,24/6/2021,22:00:00,24/6/2021 22:00,40
21743,24/6/2021,23:00:00,24/6/2021 23:00,34
21744,25/6/2021,0:00:00,25/6/2021 0:00,36
21745,25/6/2021,1:00:00,25/6/2021 1:00,49
21746,25/6/2021,2:00:00,25/6/2021 2:00,48
21747,25/6/2021,3:00:00,25/6/2021 3:00,48
21748,25/6/2021,4:00:00,25/6/2021 4:00,49
21749,25/6/2021,5:00:00,25/6/2021 5:00,34
21750,25/6/2021,6:00:00,25/6/2021 6:00,26
21751,25/6/2021,7:00:00,25/6/2021 7:00,35
21752,25/6/2021,8:00:00,25/6/2021 8:00,38
21753,25/6/2021,9:00:00,25/6/2021 9:00,42
21754,25/6/2021,10:00:00,25/6/2021 10:00,39
21755,25/6/2021,11:00:00,25/6/2021 11:00,35
21756,25/6/2021,12:00:00,25/6/2021 12:00,29
21757,25/6/2021,13:00:00,25/6/2021 13:00,29
21758,25/6/2021,14:00:00,25/6/2021 14:00,33
21759,25/6/2021,15:00:00,25/6/2021 15:00,27
21760,25/6/2021,16:00:00,25/6/2021 16:00,28
21761,25/6/2021,17:00:00,25/6/2021 17:00,28
21762,25/6/2021,18:00:00,25/6/2021 18:00,43
21763,25/6/2021,19:00:00,25/6/2021 19:00,50
21764,25/6/2021,20:00:00,25/6/2021 20:00,54
21765,25/6/2021,21:00:00,25/6/2021 21:00,55
21766,25/6/2021,22:00:00,25/6/2021 22:00,55
21767,25/6/2021,23:00:00,25/6/2021 23:00,51
21768,26/6/2021,0:00:00,26/6/2021 0:00,49
21769,26/6/2021,1:00:00,26/6/2021 1:00,45
21770,26/6/2021,2:00:00,26/6/2021 2:00,47
21771,26/6/2021,3:00:00,26/6/2021 3:00,44
21772,26/6/2021,4:00:00,26/6/2021 4:00,36
21773,26/6/2021,5:00:00,26/6/2021 5:00,36
21774,26/6/2021,6:00:00,26/6/2021 6:00,40
21775,26/6/2021,7:00:00,26/6/2021 7:00,42
21776,26/6/2021,8:00:00,26/6/2021 8:00,38
21777,26/6/2021,9:00:00,26/6/2021 9:00,35
21778,26/6/2021,10:00:00,26/6/2021 10:00,38
21779,26/6/2021,11:00:00,26/6/2021 11:00,37
21780,26/6/2021,12:00:00,26/6/2021 12:00,38
21781,26/6/2021,13:00:00,26/6/2021 13:00,44
21782,26/6/2021,14:00:00,26/6/2021 14:00,29
21783,26/6/2021,15:00:00,26/6/2021 15:00,20
21784,26/6/2021,16:00:00,26/6/2021 16:00,22
21785,26/6/2021,17:00:00,26/6/2021 17:00,28
21786,26/6/2021,18:00:00,26/6/2021 18:00,36
21787,26/6/2021,19:00:00,26/6/2021 19:00,38
21788,26/6/2021,20:00:00,26/6/2021 20:00,56
21789,26/6/2021,21:00:00,26/6/2021 21:00,50
21790,26/6/2021,22:00:00,26/6/2021 22:00,58
21791,26/6/2021,23:00:00,26/6/2021 23:00,54
21792,27/6/2021,0:00:00,27/6/2021 0:00,38
21793,27/6/2021,1:00:00,27/6/2021 1:00,39
21794,27/6/2021,2:00:00,27/6/2021 2:00,45
21795,27/6/2021,3:00:00,27/6/2021 3:00,34
21796,27/6/2021,4:00:00,27/6/2021 4:00,27
21797,27/6/2021,5:00:00,27/6/2021 5:00,27
21798,27/6/2021,6:00:00,27/6/2021 6:00,37
21799,27/6/2021,7:00:00,27/6/2021 7:00,31
21800,27/6/2021,8:00:00,27/6/2021 8:00,15
21801,27/6/2021,9:00:00,27/6/2021 9:00,15
21802,27/6/2021,10:00:00,27/6/2021 10:00,16
21803,27/6/2021,11:00:00,27/6/2021 11:00,14
21804,27/6/2021,12:00:00,27/6/2021 12:00,15
21805,27/6/2021,13:00:00,27/6/2021 13:00,15
21806,27/6/2021,14:00:00,27/6/2021 14:00,14
21807,27/6/2021,15:00:00,27/6/2021 15:00,23
21808,27/6/2021,16:00:00,27/6/2021 16:00,21
21809,27/6/2021,17:00:00,27/6/2021 17:00,22
21810,27/6/2021,18:00:00,27/6/2021 18:00,22
21811,27/6/2021,19:00:00,27/6/2021 19:00,28
21812,27/6/2021,20:00:00,27/6/2021 20:00,35
21813,27/6/2021,21:00:00,27/6/2021 21:00,39
21814,27/6/2021,22:00:00,27/6/2021 22:00,36
21815,27/6/2021,23:00:00,27/6/2021 23:00,30
21816,28/6/2021,0:00:00,28/6/2021 0:00,39
21817,28/6/2021,1:00:00,28/6/2021 1:00,41
21818,28/6/2021,2:00:00,28/6/2021 2:00,41
21819,28/6/2021,3:00:00,28/6/2021 3:00,39
21820,28/6/2021,4:00:00,28/6/2021 4:00,38
21821,28/6/2021,5:00:00,28/6/2021 5:00,35
21822,28/6/2021,6:00:00,28/6/2021 6:00,36
21823,28/6/2021,7:00:00,28/6/2021 7:00,33
21824,28/6/2021,8:00:00,28/6/2021 8:00,31
21825,28/6/2021,9:00:00,28/6/2021 9:00,32
21826,28/6/2021,10:00:00,28/6/2021 10:00,29
21827,28/6/2021,11:00:00,28/6/2021 11:00,22
21828,28/6/2021,12:00:00,28/6/2021 12:00,20
21829,28/6/2021,13:00:00,28/6/2021 13:00,12
21830,28/6/2021,14:00:00,28/6/2021 14:00,13
21831,28/6/2021,15:00:00,28/6/2021 15:00,13
21832,28/6/2021,16:00:00,28/6/2021 16:00,16
21833,28/6/2021,17:00:00,28/6/2021 17:00,18
21834,28/6/2021,18:00:00,28/6/2021 18:00,20
21835,28/6/2021,19:00:00,28/6/2021 19:00,25
21836,28/6/2021,20:00:00,28/6/2021 20:00,33
21837,28/6/2021,21:00:00,28/6/2021 21:00,31
21838,28/6/2021,22:00:00,28/6/2021 22:00,29
21839,28/6/2021,23:00:00,28/6/2021 23:00,24
21840,29/6/2021,0:00:00,29/6/2021 0:00,29
21841,29/6/2021,1:00:00,29/6/2021 1:00,33
21842,29/6/2021,2:00:00,29/6/2021 2:00,32
21843,29/6/2021,3:00:00,29/6/2021 3:00,26
21844,29/6/2021,4:00:00,29/6/2021 4:00,27
21845,29/6/2021,5:00:00,29/6/2021 5:00,24
21846,29/6/2021,6:00:00,29/6/2021 6:00,25
